substancia,ean,produto,pmvg
NITAZOXANIDA,    -     ,Genérico,"36,39"
NITAZOXANIDA,    -     ,Genérico,"16,38"
NITAZOXANIDA,    -     ,Genérico,"36,39"
NITAZOXANIDA,    -     ,Genérico,"40,54"
NITAZOXANIDA,    -     ,Genérico,"94,60"
NITAZOXANIDA,    -     ,Genérico,"121,63"
NITAZOXANIDA,    -     ,Genérico,"405,46"
NITAZOXANIDA,    -     ,Genérico,"6,61"
NITAZOXANIDA,    -     ,Genérico,"13,23"
NITAZOXANIDA,    -     ,Genérico,"19,84"
NITAZOXANIDA,    -     ,Genérico,"26,46"
NITAZOXANIDA,    -     ,Genérico,"33,08"
NITAZOXANIDA,    -     ,Genérico,"40,51"
NITAZOXANIDA,    -     ,Genérico,"92,67"
NITAZOXANIDA,    -     ,Genérico,"119,13"
NITAZOXANIDA,    -     ,Similar,"6,61"
NITAZOXANIDA,    -     ,Similar,"13,23"
NITAZOXANIDA,    -     ,Similar,"19,84"
NITAZOXANIDA,    -     ,Similar,"26,46"
NITAZOXANIDA,    -     ,Similar,"33,08"
NITAZOXANIDA,    -     ,Similar,"39,71"
NITAZOXANIDA,    -     ,Genérico,"16,37"
NITAZOXANIDA,    -     ,Genérico,"34,14"
NITAZOXANIDA,    -     ,Similar,"15,87"
NITAZOXANIDA,    -     ,Similar,"35,26"
NITAZOXANIDA,    -     ,Genérico,"16,38"
NITAZOXANIDA,    -     ,Genérico,"40,54"
NITAZOXANIDA,    -     ,Genérico,"16,38"
NITAZOXANIDA,    -     ,Genérico,"35,12"
NITAZOXANIDA,    -     ,Genérico,"16,38"
NITAZOXANIDA,    -     ,Genérico,"35,12"
NITAZOXANIDA,    -     ,Genérico,"16,38"
NITAZOXANIDA,    -     ,Genérico,"35,12"
NITAZOXANIDA,    -     ,Genérico,"40,54"
NITAZOXANIDA,    -     ,Genérico,"94,60"
NITAZOXANIDA,    -     ,Genérico,"121,63"
NITAZOXANIDA,    -     ,Genérico,"405,46"
NITAZOXANIDA,    -     ,Similar,"21,94"
NITAZOXANIDA,    -     ,Similar,"48,79"
NITAZOXANIDA,    -     ,Similar,"21,94"
NITAZOXANIDA,    -     ,Similar,"48,79"
NITAZOXANIDA,    -     ,Similar,"53,37"
NITAZOXANIDA,    -     ,Similar,"124,51"
NITAZOXANIDA,    -     ,Similar,"160,08"
NITAZOXANIDA,    -     ,Similar,"534,34"
NITISINONA,    -     ,Novo,"2436,56"
NITISINONA,    -     ,Novo,"4831,27"
NITISINONA,    -     ,Novo,"10931,59"
NITISINONA,    -     ,Novo,"38591,65"
NITISINONA,    -     ,Novo,"7810,91"
NITISINONA,    -     ,Novo,"2436,49"
NITISINONA,    -     ,Novo,"4831,27"
NITISINONA,    -     ,Novo,"10931,51"
NITISINONA,    -     ,Novo,"38591,59"
NITRATO DE BUTOCONAZOL,    -     ,Similar,"64,95"
NITRATO DE BUTOCONAZOL,    -     ,Novo,"64,95"
NITRATO DE BUTOCONAZOL,    -     ,Genérico,"42,19"
NITRATO DE BUTOCONAZOL,    -     ,Similar,"64,95"
NITRATO DE BUTOCONAZOL,    -     ,Similar,"64,95"
NITRATO DE FENTICONAZOL,    -     ,Similar,"27,51"
NITRATO DE FENTICONAZOL,    -     ,Genérico,"32,94"
NITRATO DE FENTICONAZOL,    -     ,Genérico,"34,55"
NITRATO DE FENTICONAZOL,    -     ,Similar,"25,78"
NITRATO DE FENTICONAZOL,    -     ,Novo,"51,84"
NITRATO DE FENTICONAZOL,    -     ,Novo,"53,12"
NITRATO DE FENTICONAZOL,    -     ,Novo,"38,99"
NITRATO DE FENTICONAZOL,    -     ,Novo,"39,00"
NITRATO DE FENTICONAZOL,    -     ,Novo,"24,82"
NITRATO DE FENTICONAZOL,    -     ,Novo,"51,84"
NITRATO DE FENTICONAZOL,    -     ,Genérico,"34,55"
NITRATO DE ISOCONAZOL,    -     ,Genérico,"17,96"
NITRATO DE ISOCONAZOL,    -     ,Genérico,"17,96"
NITRATO DE ISOCONAZOL,    -     ,Genérico,"35,26"
NITRATO DE ISOCONAZOL,    -     ,Novo,"57,78"
NITRATO DE ISOCONAZOL,    -     ,Novo,"65,54"
NITRATO DE ISOCONAZOL,    -     ,Novo,"64,92"
NITRATO DE ISOCONAZOL,    -     ,Novo,"29,12"
NITRATO DE ISOCONAZOL,    -     ,Similar,"24,75"
NITRATO DE MICONAZOL,    -     ,Similar,"18,51"
NITRATO DE MICONAZOL,    -     ,Genérico,"19,04"
NITRATO DE MICONAZOL,    -     ,Similar,"14,28"
NITRATO DE MICONAZOL,    -     ,Similar,"36,59"
NITRATO DE MICONAZOL,    -     ,Genérico,"5,65"
NITRATO DE MICONAZOL,    -     ,Similar,"25,78"
NITRATO DE MICONAZOL,    -     ,Similar,"19,55"
NITRATO DE MICONAZOL,    -     ,Novo,"36,88"
NITRATO DE MICONAZOL,    -     ,Novo,"31,19"
NITRATO DE MICONAZOL,    -     ,Genérico,"1009,99"
NITRATO DE MICONAZOL,    -     ,Genérico,"2680,43"
NITRATO DE MICONAZOL,    -     ,Genérico,"22,63"
NITRATO DE MICONAZOL,    -     ,Genérico,"444,47"
NITRATO DE MICONAZOL,    -     ,Genérico,"12,35"
NITRATO DE MICONAZOL,    -     ,Genérico,"617,74"
NITRATO DE MICONAZOL,    -     ,Genérico,"12,33"
NITRATO DE MICONAZOL,    -     ,Genérico,"12,48"
NITRATO DE MICONAZOL,    -     ,Genérico,"12,24"
NITRATO DE MICONAZOL,    -     ,Genérico,"19,06"
NITRATO DE MICONAZOL,    -     ,Similar,"18,56"
NITRATO DE MICONAZOL,    -     ,Similar,"28,32"
NITRATO DE MICONAZOL,    -     ,Genérico,"11,93"
NITRATO DE MICONAZOL,    -     ,Genérico,"12,84"
NITRATO DE MICONAZOL;METRONIDAZOL,    -     ,Novo,"68,20"
NITRATO DE MICONAZOL;TINIDAZOL,    -     ,Genérico,"18,64"
NITRATO DE MICONAZOL;TINIDAZOL,    -     ,Genérico,"20,95"
NITRATO DE MICONAZOL;TINIDAZOL,    -     ,Similar,"32,23"
NITRATO DE MICONAZOL;TINIDAZOL,    -     ,Genérico,"25,62"
NITRATO DE MICONAZOL;TINIDAZOL,    -     ,Genérico,"28,96"
NITRATO DE MICONAZOL;TINIDAZOL,    -     ,Similar,"23,46"
NITRATO DE MICONAZOL;TINIDAZOL,    -     ,Similar,"35,98"
NITRATO DE OXICONAZOL,    -     ,Similar,"32,34"
NITRATO DE OXICONAZOL,    -     ,Similar,"33,32"
NITRATO DE OXICONAZOL,    -     ,Genérico,"16,63"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"16,06"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"120,80"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"60,01"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"16,01"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"120,03"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"60,01"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"15,70"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"39,24"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"117,74"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"58,86"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"40,64"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"91,10"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"58,28"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"174,85"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"73,35"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"136,41"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"204,63"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"36,13"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"42,07"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"60,09"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"84,14"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"120,21"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"180,31"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"43,46"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"117,74"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"163,07"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"41,92"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"62,87"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"108,69"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"146,69"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"30,23"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"60,45"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"120,80"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"163,07"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"112,67"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"15,55"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"58,28"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"116,58"
NITRATO DE TIAMINA;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Específico,"174,85"
NITRATO DE TIAMINA;DICLOFENACO SÓDICO;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Novo,"19,75"
NITRATO DE TIAMINA;DICLOFENACO SÓDICO;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Novo,"44,80"
NITRATO DE TIAMINA;DICLOFENACO SÓDICO;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Novo,"5,64"
NITRATO DE TIAMINA;DICLOFENACO SÓDICO;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Novo,"22,75"
NITRATO DE TIAMINA;DICLOFENACO SÓDICO;CLORIDRATO DE PIRIDOXINA;CIANOCOBALAMINA,    -     ,Novo,"45,65"
NITRATO DE TIAMINA;ÁCIDO AMINOBENZÓICO;PANTOTENATO DE CÁLCIO;CISTINA;QUERATINA;LEVEDURA,    -     ,Específico,"64,14"
NITRATO DE TIAMINA;ÁCIDO AMINOBENZÓICO;PANTOTENATO DE CÁLCIO;CISTINA;QUERATINA;LEVEDURA,    -     ,Específico,"192,46"
NITRATO DE TIAMINA;ÁCIDO AMINOBENZÓICO;PANTOTENATO DE CÁLCIO;CISTINA;QUERATINA;LEVEDURA,    -     ,Específico,"42,77"
NITRATO DE TIAMINA;ÁCIDO AMINOBENZÓICO;PANTOTENATO DE CÁLCIO;CISTINA;QUERATINA;LEVEDURA,    -     ,Específico,"64,14"
NITRATO DE TIAMINA;ÁCIDO AMINOBENZÓICO;PANTOTENATO DE CÁLCIO;CISTINA;QUERATINA;LEVEDURA,    -     ,Específico,"192,45"
NITRATO DE TIAMINA;ÁCIDO GAMAMINOBUTÍRICO;CLORIDRATO DE PIRIDOXINA;ÁCIDO GLUTÂMICO;CIANOCOBALAMINA,    -     ,Específico,"230,91"
NITRAZEPAM,    -     ,Similar,"46,26*"
NITRAZEPAM,    -     ,Genérico,"9,32*"
NITRAZEPAM,    -     ,Similar,"9,96*"
NITRENDIPINO,    -     ,Similar,"52,33"
NITRENDIPINO,    -     ,Similar,"99,02"
NITRENDIPINO,    -     ,Genérico,"25,35"
NITRENDIPINO,    -     ,Genérico,"45,07"
NITRENDIPINO,    -     ,Similar,"25,35"
NITRENDIPINO,    -     ,Similar,"69,94"
NITROFURAL,    -     ,Similar,"12,05"
NITROFURAL,    -     ,Similar,"9,94"
NITROFURANTOÍNA,    -     ,Similar,"10,31"
NITROFURANTOÍNA,    -     ,Genérico,"6,79"
NITROFURANTOÍNA,    -     ,Genérico,"67,63"
NITROFURANTOÍNA,    -     ,Novo,"53,50"
NITROFURANTOÍNA,    -     ,Novo,"10,41"
NITROFURANTOÍNA,    -     ,Novo,"14,85"
NITROFURAZONA,    -     ,Similar,"33,46"
NITROGLICERINA,    -     ,Similar,"327,49"
NITROGLICERINA,    -     ,Similar,"349,20"
NITROPRUSSETO DE SÓDIO,    -     ,Similar,"154,10"
NITROPRUSSETO DE SÓDIO DI-HIDRATADO,    -     ,Similar,"199,31"
NITROPRUSSETO DE SÓDIO DI-HIDRATADO,    -     ,Similar,"199,31"
NIVOLUMABE,    -     ,Biológico,"3380,16"
NIVOLUMABE,    -     ,Biológico,"8450,37"
NIVOLUMABE;RELATLIMABE,    -     ,Biológico,"28360,30"
NORELGESTROMINA;ETINILESTRADIOL,    -     ,Novo,"89,57"
NORETISTERONA,    -     ,Similar,"9,51*"
NORETISTERONA,    -     ,Genérico,"7,03*"
NORFLOXACINO,    -     ,Genérico,"24,59"
NORFLOXACINO,    -     ,Genérico,"41,05"
NORFLOXACINO,    -     ,Genérico,"41,02"
NORFLOXACINO,    -     ,Genérico,"18,84"
NORFLOXACINO,    -     ,Similar,"23,87"
NORFLOXACINO,    -     ,Genérico,"23,20"
NORFLOXACINO,    -     ,Similar,"10,82"
NORFLOXACINO,    -     ,Similar,"24,16"
NORFLOXACINO,    -     ,Similar,"741,29"
NORFLOXACINO,    -     ,Genérico,"38,98"
NORFLOXACINO,    -     ,Similar,"552,40"
NORFLOXACINO,    -     ,Genérico,"24,98"
NORFLOXACINO,    -     ,Genérico,"26,69"
NORFLOXACINO,    -     ,Genérico,"768,05"
NORFLOXACINO,    -     ,Genérico,"31,66"
NORFLOXACINO,    -     ,Similar,"26,55"
NORFLOXACINO,    -     ,Genérico,"41,03"
NORFLOXACINO,    -     ,Similar,"24,55"
NORFLOXACINO,    -     ,Genérico,"23,06"
NORFLOXACINO,    -     ,Genérico,"17,12"
NORFLOXACINO,    -     ,Genérico,"17,91"
NORFLOXACINO,    -     ,Genérico,"33,00"
NUSINERSENA,    -     ,Novo,"399595,13"
OBINUTUZUMABE,    -     ,Biológico,"20782,04"
OCITOCINA,    -     ,Similar,"271,57"
OCITOCINA,    -     ,Genérico,"271,57"
OCITOCINA,    -     ,Novo,"32,95"
OCRELIZUMABE,    -     ,Biológico,"31721,95"
OCRELIZUMABE,    -     ,Biológico,"63443,87"
ODEVIXIBATE SESQUI-HIDRATADO,    -     ,Novo,"21294,25"
ODEVIXIBATE SESQUI-HIDRATADO,    -     ,Novo,"42588,52"
ODEVIXIBATE SESQUI-HIDRATADO,    -     ,Novo,"63882,80"
ODEVIXIBATE SESQUI-HIDRATADO,    -     ,Novo,"127765,62"
OFATUMUMABE,    -     ,Biológico,"9063,42"
OFLOXACINO,    -     ,Novo,"33,41"
OFLOXACINO,    -     ,Genérico,"20,30"
OFLOXACINO,    -     ,Similar,"33,16"
OFLOXACINO,    -     ,Genérico,"20,10"
OFLOXACINO,    -     ,Similar,"469,52*"
OFLOXACINO,    -     ,Similar,"234,73*"
OLANZAPINA,    -     ,Genérico,"55,75"
OLANZAPINA,    -     ,Genérico,"94,09*"
OLANZAPINA,    -     ,Genérico,"185,40*"
OLANZAPINA,    -     ,Similar,"66,11"
OLANZAPINA,    -     ,Similar,"122,08*"
OLANZAPINA,    -     ,Similar,"219,76*"
OLANZAPINA,    -     ,Genérico,"357,75*"
OLANZAPINA,    -     ,Genérico,"715,58*"
OLANZAPINA,    -     ,Genérico,"242,19"
OLANZAPINA,    -     ,Genérico,"340,49*"
OLANZAPINA,    -     ,Genérico,"648,77*"
OLANZAPINA,    -     ,Genérico,"226,02"
OLANZAPINA,    -     ,Genérico,"333,93*"
OLANZAPINA,    -     ,Genérico,"667,91*"
OLANZAPINA,    -     ,Genérico,"242,14"
OLANZAPINA,    -     ,Genérico,"357,75*"
OLANZAPINA,    -     ,Genérico,"715,52*"
OLANZAPINA,    -     ,Similar,"56,51"
OLANZAPINA,    -     ,Similar,"113,00"
OLANZAPINA,    -     ,Similar,"226,02"
OLANZAPINA,    -     ,Similar,"83,48*"
OLANZAPINA,    -     ,Similar,"452,03"
OLANZAPINA,    -     ,Similar,"484,33"
OLANZAPINA,    -     ,Similar,"166,94*"
OLANZAPINA,    -     ,Similar,"333,93*"
OLANZAPINA,    -     ,Similar,"667,79*"
OLANZAPINA,    -     ,Similar,"715,49*"
OLANZAPINA,    -     ,Similar,"667,84*"
OLANZAPINA,    -     ,Similar,"166,97*"
OLANZAPINA,    -     ,Similar,"1335,71*"
OLANZAPINA,    -     ,Similar,"1431,12*"
OLANZAPINA,    -     ,Similar,"333,93*"
OLANZAPINA,    -     ,Similar,"242,14*"
OLANZAPINA,    -     ,Similar,"158,68*"
OLANZAPINA,    -     ,Similar,"715,57*"
OLANZAPINA,    -     ,Similar,"243,87"
OLANZAPINA,    -     ,Similar,"3483,80"
OLANZAPINA,    -     ,Similar,"6967,62"
OLANZAPINA,    -     ,Similar,"522,55*"
OLANZAPINA,    -     ,Similar,"1045,14*"
OLANZAPINA,    -     ,Similar,"158,78"
OLANZAPINA,    -     ,Similar,"340,22"
OLANZAPINA,    -     ,Similar,"61,69"
OLANZAPINA,    -     ,Similar,"132,14"
OLANZAPINA,    -     ,Similar,"264,31"
OLANZAPINA,    -     ,Similar,"528,64"
OLANZAPINA,    -     ,Similar,"881,04"
OLANZAPINA,    -     ,Similar,"84,65*"
OLANZAPINA,    -     ,Similar,"181,37*"
OLANZAPINA,    -     ,Similar,"362,71*"
OLANZAPINA,    -     ,Similar,"725,45*"
OLANZAPINA,    -     ,Similar,"1209,10*"
OLANZAPINA,    -     ,Similar,"173,02*"
OLANZAPINA,    -     ,Similar,"370,75*"
OLANZAPINA,    -     ,Similar,"741,46*"
OLANZAPINA,    -     ,Similar,"1482,97*"
OLANZAPINA,    -     ,Similar,"2471,58*"
OLANZAPINA,    -     ,Genérico,"174,62"
OLANZAPINA,    -     ,Genérico,"257,94*"
OLANZAPINA,    -     ,Genérico,"515,99*"
OLANZAPINA,    -     ,Genérico,"230,53"
OLANZAPINA,    -     ,Genérico,"340,50*"
OLANZAPINA,    -     ,Genérico,"681,08*"
OLANZAPINA,    -     ,Similar,"230,53"
OLANZAPINA,    -     ,Similar,"170,25*"
OLANZAPINA,    -     ,Similar,"340,50*"
OLANZAPINA,    -     ,Similar,"681,08*"
OLANZAPINA,    -     ,Similar,"233,74"
OLANZAPINA,    -     ,Similar,"53,71"
OLANZAPINA,    -     ,Similar,"340,04*"
OLANZAPINA,    -     ,Similar,"79,33*"
OLANZAPINA,    -     ,Similar,"680,10*"
OLANZAPINA,    -     ,Similar,"170,11"
OLANZAPINA,    -     ,Similar,"340,23"
OLANZAPINA,    -     ,Similar,"79,39"
OLANZAPINA,    -     ,Similar,"253,01*"
OLANZAPINA,    -     ,Similar,"505,97*"
OLANZAPINA,    -     ,Similar,"118,06*"
OLANZAPINA,    -     ,Similar,"504,70*"
OLANZAPINA,    -     ,Similar,"1009,42*"
OLANZAPINA,    -     ,Similar,"212,65*"
OLANZAPINA,    -     ,Genérico,"242,20"
OLANZAPINA,    -     ,Genérico,"357,75*"
OLANZAPINA,    -     ,Genérico,"715,55*"
OLANZAPINA,    -     ,Similar,"230,19"
OLANZAPINA,    -     ,Similar,"340,04*"
OLANZAPINA,    -     ,Similar,"680,10*"
OLANZAPINA,    -     ,Genérico,"56,51"
OLANZAPINA,    -     ,Genérico,"113,02"
OLANZAPINA,    -     ,Genérico,"226,02"
OLANZAPINA,    -     ,Genérico,"83,48*"
OLANZAPINA,    -     ,Genérico,"452,01"
OLANZAPINA,    -     ,Genérico,"484,33"
OLANZAPINA,    -     ,Genérico,"166,94*"
OLANZAPINA,    -     ,Genérico,"333,90*"
OLANZAPINA,    -     ,Genérico,"667,78*"
OLANZAPINA,    -     ,Genérico,"715,47*"
OLANZAPINA,    -     ,Genérico,"667,81*"
OLANZAPINA,    -     ,Genérico,"166,94*"
OLANZAPINA,    -     ,Genérico,"1335,65*"
OLANZAPINA,    -     ,Genérico,"1431,06*"
OLANZAPINA,    -     ,Genérico,"333,91*"
OLANZAPINA,    -     ,Genérico,"242,14*"
OLANZAPINA,    -     ,Genérico,"357,75*"
OLANZAPINA,    -     ,Genérico,"715,52*"
OLANZAPINA,    -     ,Genérico,"242,20"
OLANZAPINA,    -     ,Genérico,"357,75*"
OLANZAPINA,    -     ,Genérico,"715,55*"
OLANZAPINA,    -     ,Similar,"242,20"
OLANZAPINA,    -     ,Similar,"357,75*"
OLANZAPINA,    -     ,Similar,"715,55*"
OLANZAPINA,    -     ,Genérico,"58,47*"
OLANZAPINA,    -     ,Genérico,"116,99*"
OLANZAPINA,    -     ,Genérico,"225,94*"
OLANZAPINA,    -     ,Genérico,"83,38*"
OLANZAPINA,    -     ,Genérico,"452,03*"
OLANZAPINA,    -     ,Genérico,"484,29*"
OLANZAPINA,    -     ,Genérico,"4036,68*"
OLANZAPINA,    -     ,Genérico,"166,83*"
OLANZAPINA,    -     ,Genérico,"333,81*"
OLANZAPINA,    -     ,Genérico,"667,67*"
OLANZAPINA,    -     ,Genérico,"715,38*"
OLANZAPINA,    -     ,Genérico,"5962,22*"
OLANZAPINA,    -     ,Genérico,"667,81*"
OLANZAPINA,    -     ,Genérico,"166,83*"
OLANZAPINA,    -     ,Genérico,"1335,56*"
OLANZAPINA,    -     ,Genérico,"1430,95*"
OLANZAPINA,    -     ,Genérico,"11925,40*"
OLANZAPINA,    -     ,Genérico,"333,81*"
OLANZAPINA,    -     ,Genérico,"3632,99*"
OLANZAPINA,    -     ,Genérico,"5366,00*"
OLANZAPINA,    -     ,Genérico,"10732,88*"
OLANZAPINA,    -     ,Genérico,"205,62*"
OLANZAPINA,    -     ,Genérico,"411,28*"
OLANZAPINA,    -     ,Novo,"513,68*"
OLANZAPINA,    -     ,Novo,"1027,51*"
OLANZAPINA,    -     ,Novo,"372,60"
OLANZAPINA,    -     ,Novo,"550,39*"
OLANZAPINA,    -     ,Novo,"1100,84*"
OLANZAPINA,    -     ,Genérico,"242,20"
OLANZAPINA,    -     ,Genérico,"357,75*"
OLANZAPINA,    -     ,Genérico,"667,84*"
OLANZAPINA,    -     ,Genérico,"715,55*"
OLANZAPINA,    -     ,Genérico,"241,83"
OLANZAPINA,    -     ,Genérico,"357,47*"
OLANZAPINA,    -     ,Genérico,"715,37*"
OLANZAPINA,    -     ,Similar,"119,14*"
OLANZAPINA,    -     ,Similar,"120,91"
OLANZAPINA,    -     ,Similar,"241,83"
OLANZAPINA,    -     ,Similar,"357,47*"
OLANZAPINA,    -     ,Similar,"715,37*"
OLANZAPINA,    -     ,Genérico,"333,93*"
OLANZAPINA,    -     ,Genérico,"715,47*"
OLANZAPINA,    -     ,Genérico,"1431,06*"
OLANZAPINA,    -     ,Genérico,"333,90*"
OLANZAPINA,    -     ,Genérico,"357,76*"
OLANZAPINA,    -     ,Genérico,"715,54*"
OLANZAPINA,    -     ,Genérico,"116,84*"
OLANZAPINA,    -     ,Genérico,"233,74*"
OLANZAPINA,    -     ,Genérico,"720,23"
OLANZAPINA,    -     ,Genérico,"357,73*"
OLANZAPINA,    -     ,Genérico,"231,20"
OLANZAPINA,    -     ,Genérico,"341,49*"
OLANZAPINA,    -     ,Genérico,"683,00*"
OLAPARIBE,    -     ,Novo,"24744,73"
OLAPARIBE,    -     ,Novo,"13884,58"
OLAPARIBE,    -     ,Novo,"13884,58"
OLEATO DE MONOETANOLAMINA,    -     ,Novo,"39,59"
OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C,    -     ,Biológico,"206,97*"
OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C,    -     ,Biológico,"1159,07*"
OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C,    -     ,Biológico,"2318,15*"
OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C,    -     ,Biológico,"231,82*"
OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C,    -     ,Biológico,"1159,07*"
OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C,    -     ,Biológico,"2318,15*"
OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C,    -     ,Biológico,"11561,32*"
OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C,    -     ,Biológico,"206,97*"
OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C,    -     ,Biológico,"1850,77*"
OLIGOSSACARÍDEO MENINGOCÓCICO Y;OLIGOSSACARÍDEO MENINGOCÓCICO W135;OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C;OLIGOSSACARÍDEO MENINGOCÓCICO A,    -     ,Biológico,"1159,93*"
OLIGOSSACARÍDEO MENINGOCÓCICO Y;OLIGOSSACARÍDEO MENINGOCÓCICO W135;OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C;OLIGOSSACARÍDEO MENINGOCÓCICO A,    -     ,Biológico,"231,98*"
OLIGOSSACARÍDEO MENINGOCÓCICO Y;OLIGOSSACARÍDEO MENINGOCÓCICO W135;OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C;OLIGOSSACARÍDEO MENINGOCÓCICO A,    -     ,Biológico,"231,98*"
OLIGOSSACARÍDEO MENINGOCÓCICO Y;OLIGOSSACARÍDEO MENINGOCÓCICO W135;OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C;OLIGOSSACARÍDEO MENINGOCÓCICO A,    -     ,Biológico,"2319,82*"
OLIGOSSACARÍDEO MENINGOCÓCICO Y;OLIGOSSACARÍDEO MENINGOCÓCICO W135;OLIGOSSACARÍDEO MENINGOCÓCICO DO GRUPO C;OLIGOSSACARÍDEO MENINGOCÓCICO A;PROTEÍNA DIFTÉRICA CRM 197,    -     ,Biológico,"1930,57*"
