classe,codigo,descricao,unidade,AC,AL,AM,AP,BA,CE,DF,ES,GO,MA,MG,MS,MT,PA,PB,PE,PI,PR,RJ,RN,RO,RR,RS,SC,SE,SP,TO
Locação de Obras,99061,"LOCAÇÃO COM CAVALETE COM ALTURA DE 0,50 M - 2 UTILIZAÇÕES. AF_03/2024",UN,0.7243,0.6797,0.7652,0.6969,0.7,0.6591,0.696,0.7047,0.7081,0.669,0.6517,0.6561,0.6805,0.6945,0.6752,0.6545,0.6948,0.6874,0.7183,0.6173,0.7257,0.7775,0.7012,0.5625,0.6734,0.6976,0.6639
Locação de Obras,99060,"LOCAÇÃO COM CAVALETE COM ALTURA DE 1,00 M - 2 UTILIZAÇÕES. AF_03/2024",UN,0.6962,0.6727,0.7487,0.6807,0.683,0.6409,0.671,0.6826,0.6976,0.653,0.6224,0.6297,0.6651,0.6796,0.6647,0.6357,0.6796,0.6584,0.6972,0.6027,0.7,0.7543,0.6788,0.5237,0.664,0.6738,0.6439
Locação de Obras,105009,"LOCAÇÃO CONVENCIONAL DE OBRA, UTILIZANDO GABARITO DE TÁBUAS CORRIDAS PONTALETADAS A CADA 1,50M - 2 UTILIZAÇÕES. AF_03/2024",M,0.6604,0.626,0.7092,0.6361,0.651,0.6137,0.6431,0.6579,0.6552,0.6164,0.6027,0.6045,0.6264,0.6419,0.6235,0.6061,0.6365,0.6431,0.675,0.5687,0.6682,0.7147,0.6537,0.5183,0.6238,0.6577,0.6121
Locação de Obras,99059,"LOCAÇÃO CONVENCIONAL DE OBRA, UTILIZANDO GABARITO DE TÁBUAS CORRIDAS PONTALETADAS A CADA 2,00M - 2 UTILIZAÇÕES. AF_03/2024",M,0.6451,0.6013,0.6908,0.6156,0.6327,0.5958,0.6277,0.6419,0.633,0.5962,0.5886,0.5883,0.6057,0.6223,0.6008,0.5878,0.6153,0.6307,0.6595,0.5478,0.6529,0.6986,0.638,0.5089,0.6015,0.6443,0.5943
Locação de Obras,105007,LOCAÇÃO DE PRAÇAS EM PONTALETEAMENTO. AF_03/2024,UN,0.9746,0.9734,0.981,0.9743,0.9749,0.9712,0.9735,0.9757,0.9751,0.9698,0.9685,0.9686,0.9741,0.9753,0.9744,0.9691,0.9754,0.9736,0.9768,0.9697,0.9761,0.978,0.973,0.958,0.9733,0.9742,0.9697
Locação de Obras,99063,LOCAÇÃO DE REDE DE ÁGUA OU ESGOTO. AF_03/2024,M,0.7957,0.8059,0.839,0.7934,0.8145,0.7901,0.8041,0.8121,0.8237,0.7952,0.7715,0.7714,0.7981,0.8092,0.8086,0.7865,0.8034,0.8,0.8285,0.7674,0.8015,0.8315,0.8029,0.7,0.8021,0.8147,0.7844
Locação de Obras,99062,MARCAÇÃO DE PONTOS EM GABARITO OU CAVALETE. AF_03/2024,UN,0.9739,0.9643,0.9747,0.9738,0.9784,0.9817,0.9741,0.9731,0.9725,0.9725,0.9789,0.9694,0.9718,0.9785,0.9667,0.977,0.9697,0.982,0.9796,0.9663,0.9749,0.9748,0.9815,0.9807,0.9746,0.9888,0.9763
Louças e Metais,100857,ACABAMENTO MONOCOMANDO PARA CHUVEIRO - FORNECIMENTO E INSTALAÇÃO. AF_01/2020,UN,0.0331,0.0246,0.017,0.0103,0.0251,0.0231,0.0246,0.0325,0.0227,0.0163,0.0258,0.0184,0.0212,0.0486,0.0213,0.0221,0.0205,0.0367,0.0297,0.0286,0.0234,0.028,0.0134,0.0198,0.0221,0.0367,0.0218
Louças e Metais,86905,"APARELHO MISTURADOR DE MESA PARA LAVATÓRIO, PADRÃO MÉDIO - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.0572,0.0428,0.0298,0.0181,0.0437,0.0404,0.0429,0.0563,0.0396,0.0286,0.0448,0.0322,0.0371,0.083,0.0372,0.0386,0.0358,0.0634,0.0515,0.0496,0.0408,0.0486,0.0236,0.0345,0.0385,0.0633,0.038
Louças e Metais,86908,"APARELHO MISTURADOR DE MESA PARA PIA DE COZINHA, PADRÃO MÉDIO - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.0236,0.0175,0.0121,0.0073,0.0179,0.0165,0.0176,0.0232,0.0162,0.0116,0.0184,0.0131,0.0151,0.0349,0.0152,0.0158,0.0146,0.0263,0.0212,0.0204,0.0167,0.02,0.0096,0.0141,0.0157,0.0263,0.0155
Louças e Metais,100849,ASSENTO SANITÁRIO CONVENCIONAL - FORNECIMENTO E INSTALACAO. AF_01/2020,UN,0.1291,0.1428,0.1372,0.1221,0.1439,0.1213,0.1215,0.1238,0.1308,0.1432,0.1325,0.1082,0.1256,0.1264,0.1051,0.1626,0.1126,0.1577,0.1652,0.1316,0.1232,0.1253,0.1359,0.1318,0.1295,0.1609,0.1336
Louças e Metais,100851,ASSENTO SANITÁRIO INFANTIL - FORNECIMENTO E INSTALACAO. AF_01/2020,UN,0.0651,0.0726,0.0695,0.0614,0.0732,0.0609,0.061,0.0623,0.0661,0.0728,0.067,0.0539,0.0632,0.0637,0.0523,0.0836,0.0563,0.0809,0.0851,0.0665,0.062,0.0631,0.0688,0.0666,0.0654,0.0826,0.0676
Louças e Metais,86895,"BANCADA DE GRANITO CINZA POLIDO, DE 0,50 X 0,60 M, PARA LAVATÓRIO - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1361,0.1939,0.2052,0.1544,0.2585,0.243,0.2434,0.323,0.2333,0.2062,0.2776,0.1917,0.211,0.1953,0.19,0.1847,0.1894,0.2599,0.2219,0.1954,0.1795,0.2294,0.2044,0.1894,0.2176,0.2459,0.1966
Louças e Metais,86889,"BANCADA DE GRANITO CINZA POLIDO, DE 1,50 X 0,60 M, PARA PIA DE COZINHA - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.0499,0.0777,0.0814,0.0583,0.1114,0.1034,0.1022,0.1512,0.0963,0.0832,0.121,0.0762,0.086,0.0769,0.0755,0.0728,0.0758,0.1076,0.0905,0.0783,0.0753,0.0933,0.0834,0.0755,0.0893,0.1019,0.0781
Louças e Metais,86899,"BANCADA DE MÁRMORE BRANCO POLIDO, DE 0,50 X 0,60 M, PARA LAVATÓRIO - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1617,0.2004,0.2297,0.1965,0.2901,0.2126,0.2697,0.3782,0.2208,0.1844,0.3095,0.1995,0.2488,0.2409,0.2307,0.2059,0.1986,0.3188,0.2813,0.2027,0.1969,0.2634,0.194,0.1926,0.2718,0.2545,0.2039
Louças e Metais,86893,"BANCADA DE MÁRMORE BRANCO POLIDO, DE 1,50 X 0,60 M, PARA PIA DE COZINHA - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.0611,0.0811,0.094,0.0786,0.1309,0.0867,0.1175,0.1928,0.0896,0.0723,0.1411,0.0801,0.1069,0.1006,0.097,0.0835,0.0805,0.1422,0.1239,0.082,0.0853,0.1121,0.078,0.0771,0.1204,0.1066,0.0819
Louças e Metais,86934,"BANCADA DE MÁRMORE SINTÉTICO 120 X 60CM, COM CUBA INTEGRADA, INCLUSO SIFÃO TIPO FLEXÍVEL EM PVC, VÁLVULA EM PLÁSTICO CROMADO TIPO AMERICANA E TORNEIRA CROMADA LONGA, DE PAREDE, PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1109,0.1355,0.1009,0.0795,0.1323,0.1453,0.1164,0.1459,0.1118,0.1148,0.1156,0.0813,0.1103,0.1395,0.1322,0.1095,0.098,0.1468,0.1327,0.1479,0.1034,0.1153,0.0886,0.1295,0.1347,0.1353,0.124
Louças e Metais,86933,"BANCADA DE MÁRMORE SINTÉTICO 120 X 60CM, COM CUBA INTEGRADA, INCLUSO SIFÃO TIPO GARRAFA EM PVC, VÁLVULA EM PLÁSTICO CROMADO TIPO AMERICANA E TORNEIRA CROMADA LONGA, DE PAREDE, PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1127,0.1371,0.1025,0.0808,0.1343,0.1463,0.1183,0.1475,0.1137,0.116,0.1169,0.0827,0.1109,0.1409,0.1332,0.1113,0.0996,0.1487,0.134,0.1492,0.105,0.1171,0.09,0.1315,0.1359,0.1369,0.1258
Louças e Metais,86894,"BANCADA DE MÁRMORE SINTÉTICO, DE 120 X 60CM, COM CUBA INTEGRADA - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1084,0.1543,0.1136,0.1007,0.1448,0.178,0.1232,0.156,0.1189,0.1439,0.1237,0.0836,0.1266,0.1374,0.1596,0.1171,0.1032,0.1517,0.1432,0.1659,0.1074,0.1182,0.1037,0.1541,0.1606,0.138,0.1403
Louças e Metais,93441,"BANCADA GRANITO CINZA 150 X 60 CM, COM CUBA DE EMBUTIR DE AÇO, VÁLVULA AMERICANA EM METAL, SIFÃO FLEXÍVEL EM PVC, ENGATE FLEXÍVEL 30 CM, TORNEIRA CROMADA LONGA, DE PAREDE, 1/2"" OU 3/4"", P/ COZINHA, PADRÃO POPULAR - FORNEC. E INSTALAÇÃO. AF_01/2020",UN,0.0603,0.0824,0.0854,0.0589,0.1114,0.1004,0.1018,0.1252,0.0957,0.0803,0.1118,0.0747,0.0839,0.0856,0.0758,0.076,0.0794,0.109,0.0956,0.0815,0.0801,0.0954,0.0784,0.0819,0.0881,0.1083,0.0826
Louças e Metais,93396,"BANCADA GRANITO CINZA, 50 X 60 CM, INCL. CUBA DE EMBUTIR OVAL LOUÇA BRANCA 35 X 50 CM, VÁLVULA METAL CROMADO, SIFÃO FLEXÍVEL PVC, ENGATE 30 CM FLEXÍVEL PLÁSTICO E TORNEIRA CROMADA DE MESA, PADRÃO POPULAR - FORNEC. E INSTALAÇÃO. AF_01/2020",UN,0.1509,0.175,0.1825,0.1355,0.2167,0.1953,0.2142,0.2369,0.1902,0.1677,0.217,0.1547,0.1785,0.1902,0.1699,0.1687,0.1649,0.2212,0.1999,0.1713,0.1677,0.208,0.1597,0.1693,0.1813,0.2255,0.1757
Louças e Metais,93442,"BANCADA MÁRMORE BRANCO 150 X 60 CM, COM CUBA DE EMBUTIR DE AÇO, VÁLVULA AMERICANA E SIFÃO TIPO GARRAFA EM METAL, ENGATE FLEXÍVEL 30 CM, TORNEIRA CROMADA, DE MESA, 1/2"" OU 3/4"", PARA PIA COZINHA, PADRÃO ALTO - FORNEC. E INSTALAÇÃO. AF_01/2020",UN,0.0685,0.0776,0.085,0.061,0.1106,0.0786,0.1017,0.1169,0.0785,0.0648,0.1039,0.0635,0.0854,0.0949,0.0795,0.0732,0.0737,0.1068,0.1029,0.0717,0.0793,0.0938,0.0648,0.0759,0.0876,0.1029,0.0777
Louças e Metais,86947,"BANCADA MÁRMORE BRANCO, 50 X 60 CM, INCLUSO CUBA DE EMBUTIR OVAL EM LOUÇA BRANCA 35 X 50 CM, VÁLVULA, SIFÃO TIPO GARRAFA E ENGATE FLEXÍVEL 40 CM EM METAL CROMADO E APARELHO MISTURADOR DE MESA, PADRÃO MÉDIO - FORNEC. E INSTALAÇÃO. AF_01/2020",UN,0.1278,0.1147,0.1139,0.0772,0.1434,0.1111,0.1424,0.1477,0.1086,0.0918,0.1338,0.086,0.1175,0.1544,0.1149,0.1073,0.1047,0.1442,0.1393,0.1061,0.1157,0.135,0.0844,0.105,0.1123,0.1557,0.1127
Louças e Metais,100875,"BANCO ARTICULADO, EM ACO INOX, PARA PCD, FIXADO NA PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.0532,0.0457,0.0506,0.0285,0.0459,0.0284,0.0472,0.0599,0.0467,0.0354,0.0472,0.04,0.044,0.0463,0.0402,0.0457,0.0613,0.0812,0.0779,0.0373,0.0465,0.0497,0.0292,0.0478,0.0414,0.0597,0.0451
Louças e Metais,100863,"BARRA DE APOIO EM ""L"", EM ACO INOX POLIDO 70 X 70 CM, FIXADA NA PAREDE - FORNECIMENTO E INSTALACAO. AF_01/2020",UN,0.1041,0.0909,0.1013,0.0585,0.0904,0.0593,0.0952,0.114,0.094,0.0746,0.0923,0.0796,0.0879,0.0895,0.0814,0.0837,0.1126,0.1489,0.1372,0.0768,0.0912,0.0997,0.0634,0.0942,0.0837,0.1185,0.0909
Louças e Metais,100864,"BARRA DE APOIO EM ""L"", EM ACO INOX POLIDO 80 X 80 CM, FIXADA NA PAREDE - FORNECIMENTO E INSTALACAO. AF_01/2020",UN,0.0953,0.083,0.0924,0.0531,0.0827,0.0537,0.0867,0.1049,0.0857,0.0674,0.0845,0.0727,0.0802,0.0822,0.0742,0.0776,0.1042,0.1379,0.1279,0.0697,0.0835,0.0909,0.057,0.0862,0.0762,0.1083,0.0828
Louças e Metais,100865,"BARRA DE APOIO LATERAL ARTICULADA, COM TRAVA, EM ACO INOX POLIDO, FIXADA NA PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.0492,0.0422,0.0468,0.0263,0.0424,0.0261,0.0435,0.0555,0.0431,0.0326,0.0436,0.0369,0.0406,0.0428,0.0371,0.0425,0.057,0.0755,0.0727,0.0343,0.043,0.0459,0.0268,0.0442,0.0382,0.0552,0.0416
Louças e Metais,100866,"BARRA DE APOIO RETA, EM ACO INOX POLIDO, COMPRIMENTO 60CM, FIXADA NA PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1319,0.1163,0.1299,0.0761,0.1149,0.0781,0.1227,0.1423,0.1209,0.0986,0.1169,0.1019,0.1127,0.1128,0.1052,0.1025,0.1381,0.1824,0.1649,0.1002,0.1157,0.128,0.0854,0.1198,0.108,0.1513,0.1171
Louças e Metais,100867,"BARRA DE APOIO RETA, EM ACO INOX POLIDO, COMPRIMENTO 70 CM, FIXADA NA PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1247,0.1097,0.1225,0.0714,0.1086,0.0731,0.1155,0.1351,0.1139,0.0922,0.1105,0.0961,0.1062,0.1068,0.099,0.0978,0.1316,0.174,0.158,0.094,0.1094,0.1206,0.0794,0.1131,0.1016,0.1428,0.1102
Louças e Metais,100868,"BARRA DE APOIO RETA, EM ACO INOX POLIDO, COMPRIMENTO 80 CM, FIXADA NA PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1203,0.1057,0.118,0.0687,0.1047,0.0701,0.1112,0.1307,0.1096,0.0884,0.1067,0.0926,0.1023,0.1032,0.0953,0.0949,0.1277,0.1688,0.1537,0.0903,0.1055,0.1162,0.0759,0.1091,0.0978,0.1376,0.1061
Louças e Metais,100869,"BARRA DE APOIO RETA, EM ACO INOX POLIDO, COMPRIMENTO 90 CM, FIXADA NA PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1172,0.1029,0.1147,0.0667,0.1019,0.068,0.1081,0.1275,0.1066,0.0857,0.1039,0.0901,0.0995,0.1006,0.0926,0.0928,0.1248,0.165,0.1506,0.0877,0.1028,0.113,0.0734,0.1063,0.0951,0.1339,0.1032
Louças e Metais,100870,"BARRA DE APOIO RETA, EM ALUMINIO, COMPRIMENTO 60 CM, FIXADA NA PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1196,0.1145,0.1239,0.0892,0.1491,0.1018,0.1226,0.1503,0.1189,0.1457,0.1151,0.1003,0.1109,0.1112,0.1035,0.0956,0.1213,0.164,0.1349,0.1047,0.114,0.126,0.1133,0.1503,0.1062,0.1489,0.1152
Louças e Metais,100871,"BARRA DE APOIO RETA, EM ALUMINIO, COMPRIMENTO 70 CM, FIXADA NA PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1104,0.1059,0.1143,0.083,0.1411,0.0949,0.1132,0.1409,0.1098,0.1367,0.1069,0.0928,0.1025,0.1034,0.0955,0.0893,0.1129,0.1529,0.1256,0.0966,0.1057,0.1164,0.1046,0.1418,0.098,0.1379,0.1063
Louças e Metais,100872,"BARRA DE APOIO RETA, EM ALUMINIO, COMPRIMENTO 80 CM, FIXADA NA PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1053,0.1011,0.1089,0.0794,0.1364,0.0909,0.108,0.1355,0.1047,0.1315,0.1022,0.0885,0.0978,0.099,0.091,0.0857,0.1081,0.1466,0.1203,0.092,0.1011,0.111,0.0997,0.1369,0.0934,0.1317,0.1014
Louças e Metais,100873,"BARRA DE APOIO RETA, EM ALUMINIO, COMPRIMENTO 90 CM, FIXADA NA PAREDE - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1023,0.0983,0.1058,0.0774,0.1337,0.0886,0.1049,0.1323,0.1018,0.1285,0.0995,0.0861,0.0951,0.0964,0.0883,0.0837,0.1053,0.1429,0.1173,0.0894,0.0984,0.1079,0.0969,0.134,0.0907,0.128,0.0985
Louças e Metais,100860,"CHUVEIRO ELÉTRICO COMUM CORPO PLÁSTICO, TIPO DUCHA - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1649,0.1449,0.1689,0.136,0.1544,0.1438,0.1612,0.1571,0.1602,0.1474,0.1595,0.1303,0.1244,0.1478,0.1338,0.1245,0.1314,0.1753,0.1952,0.133,0.1616,0.1513,0.1531,0.1773,0.1425,0.1776,0.1484
Louças e Metais,86936,"CUBA DE EMBUTIR DE AÇO INOXIDÁVEL MÉDIA, INCLUSO VÁLVULA TIPO AMERICANA E SIFÃO TIPO GARRAFA EM METAL CROMADO - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.0767,0.0699,0.0805,0.0496,0.0913,0.0662,0.085,0.0661,0.0631,0.0557,0.0712,0.0449,0.064,0.0763,0.0597,0.058,0.0638,0.0692,0.0783,0.0534,0.0691,0.0707,0.0532,0.0764,0.0589,0.092,0.0715
Louças e Metais,86935,"CUBA DE EMBUTIR DE AÇO INOXIDÁVEL MÉDIA, INCLUSO VÁLVULA TIPO AMERICANA EM METAL CROMADO E SIFÃO FLEXÍVEL EM PVC - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.089,0.0882,0.1042,0.0676,0.1139,0.0951,0.1005,0.0865,0.0944,0.0777,0.0961,0.0702,0.0782,0.0948,0.0726,0.0794,0.0871,0.1035,0.1017,0.0811,0.0889,0.0952,0.0762,0.1003,0.0839,0.1151,0.0917
Louças e Metais,86901,"CUBA DE EMBUTIR OVAL EM LOUÇA BRANCA, 35 X 50CM OU EQUIVALENTE - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.2147,0.1896,0.2273,0.2145,0.2097,0.2034,0.2319,0.202,0.2052,0.194,0.2125,0.1806,0.1897,0.2008,0.1894,0.21,0.1767,0.2345,0.2229,0.1921,0.1913,0.2568,0.1875,0.1939,0.2011,0.2448,0.195
Louças e Metais,86938,"CUBA DE EMBUTIR OVAL EM LOUÇA BRANCA, 35 X 50CM OU EQUIVALENTE, INCLUSO VÁLVULA E SIFÃO TIPO GARRAFA EM METAL CROMADO - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1378,0.1121,0.1292,0.0881,0.1392,0.1003,0.147,0.1093,0.0949,0.0906,0.1125,0.0696,0.1098,0.1243,0.1073,0.0974,0.0975,0.1065,0.1236,0.0826,0.1113,0.1203,0.085,0.1146,0.0934,0.1465,0.1138
Louças e Metais,86937,"CUBA DE EMBUTIR OVAL EM LOUÇA BRANCA, 35 X 50CM OU EQUIVALENTE, INCLUSO VÁLVULA EM METAL CROMADO E SIFÃO FLEXÍVEL EM PVC - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1965,0.1697,0.1962,0.1577,0.1959,0.1657,0.2103,0.1729,0.1633,0.1538,0.1777,0.1303,0.1638,0.1815,0.1645,0.1666,0.1529,0.1841,0.1906,0.1477,0.1684,0.2024,0.1469,0.1745,0.1595,0.2162,0.1731
Louças e Metais,86900,"CUBA DE EMBUTIR RETANGULAR DE AÇO INOXIDÁVEL, 46 X 30 X 12 CM - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.0739,0.0752,0.0958,0.0638,0.1007,0.0944,0.0852,0.0782,0.0965,0.0742,0.0914,0.0748,0.0683,0.0834,0.062,0.074,0.0819,0.1069,0.0911,0.0834,0.0804,0.0891,0.0744,0.0873,0.0816,0.101,0.0806
Louças e Metais,100852,"CUBA DE EMBUTIR RETANGULAR DE AÇO INOXIDÁVEL, 56 X 33 X 12 CM - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.0675,0.0687,0.0877,0.0582,0.092,0.0863,0.0779,0.0715,0.0883,0.0678,0.0836,0.0683,0.0623,0.0763,0.0566,0.0675,0.0747,0.098,0.0833,0.0762,0.0734,0.0815,0.0679,0.0798,0.0745,0.0925,0.0737
Louças e Metais,86886,"ENGATE FLEXÍVEL EM INOX, 1/2 X 30CM - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.148,0.1227,0.1276,0.0758,0.1529,0.0953,0.1557,0.1064,0.0873,0.0837,0.1074,0.0604,0.1129,0.1299,0.1082,0.0896,0.0974,0.0932,0.1289,0.0734,0.1122,0.1081,0.0779,0.1284,0.0866,0.1554,0.1201
Louças e Metais,86887,"ENGATE FLEXÍVEL EM INOX, 1/2 X 40CM - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.137,0.1134,0.1179,0.0697,0.1416,0.0878,0.1442,0.0982,0.0804,0.077,0.0991,0.0555,0.1041,0.12,0.0998,0.0825,0.0897,0.0858,0.1191,0.0675,0.1035,0.0997,0.0717,0.1186,0.0797,0.1439,0.1109
Louças e Metais,86884,"ENGATE FLEXÍVEL EM PLÁSTICO BRANCO, 1/2"" X 30CM - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.5364,0.5279,0.5076,0.4286,0.5745,0.4939,0.5382,0.5476,0.5441,0.4651,0.4746,0.4526,0.4025,0.5225,0.4776,0.5229,0.502,0.5713,0.4967,0.5314,0.5034,0.5314,0.4671,0.5583,0.4971,0.5333,0.5366
Louças e Metais,86885,"ENGATE FLEXÍVEL EM PLÁSTICO BRANCO, 1/2"" X 40CM - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.4793,0.4707,0.4504,0.3735,0.5181,0.4369,0.4813,0.491,0.4871,0.4091,0.4179,0.3969,0.3486,0.4653,0.4207,0.4658,0.445,0.5142,0.4394,0.4747,0.4459,0.4742,0.4107,0.5015,0.4403,0.4759,0.4796
Louças e Metais,95546,"KIT DE ACESSORIOS PARA BANHEIRO EM METAL CROMADO, 5 PECAS, INCLUSO FIXAÇÃO. AF_01/2020",UN,0.2828,0.5126,0.3826,0.3158,0.597,0.6264,0.4179,0.3808,0.5231,0.3142,0.5093,0.4805,0.4666,0.3413,0.4864,0.2991,0.2658,0.2889,0.4339,0.4795,0.4498,0.4518,0.2459,0.4735,0.4492,0.4382,0.5688
Louças e Metais,86902,"LAVATÓRIO LOUÇA BRANCA COM COLUNA, *44 X 35,5* CM, PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1186,0.1138,0.123,0.0977,0.1135,0.1015,0.1282,0.1137,0.1137,0.1106,0.1107,0.0976,0.1065,0.1028,0.1034,0.0993,0.1037,0.1279,0.1327,0.1038,0.1022,0.1336,0.1075,0.1229,0.1109,0.1506,0.1133
Louças e Metais,86939,"LAVATÓRIO LOUÇA BRANCA COM COLUNA, *44 X 35,5* CM, PADRÃO POPULAR, INCLUSO SIFÃO FLEXÍVEL EM PVC, VÁLVULA E ENGATE FLEXÍVEL 30CM EM PLÁSTICO E COM TORNEIRA CROMADA PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1353,0.1252,0.1223,0.0905,0.1263,0.1129,0.1369,0.1308,0.1237,0.1117,0.1223,0.1045,0.1131,0.1254,0.1126,0.1107,0.1125,0.1465,0.1439,0.1192,0.1138,0.1443,0.1045,0.1276,0.1198,0.1648,0.1222
Louças e Metais,86903,"LAVATÓRIO LOUÇA BRANCA COM COLUNA, 45 X 55CM OU EQUIVALENTE, PADRÃO MÉDIO - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1673,0.1617,0.1727,0.1409,0.1614,0.1454,0.1804,0.1602,0.161,0.1564,0.1573,0.1391,0.1512,0.1464,0.1469,0.1431,0.1472,0.1788,0.1868,0.147,0.1449,0.188,0.1519,0.1743,0.1573,0.2096,0.1606
Louças e Metais,86940,"LAVATÓRIO LOUÇA BRANCA COM COLUNA, 45 X 55CM OU EQUIVALENTE, PADRÃO MÉDIO, INCLUSO SIFÃO TIPO GARRAFA, VÁLVULA E ENGATE FLEXÍVEL DE 40CM EM METAL CROMADO, COM APARELHO MISTURADOR PADRÃO MÉDIO - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1108,0.0932,0.0831,0.0535,0.1005,0.081,0.1042,0.0967,0.0801,0.0695,0.0898,0.0619,0.0843,0.111,0.0826,0.0776,0.0787,0.0977,0.1062,0.0777,0.086,0.0976,0.0622,0.0889,0.0787,0.1261,0.0884
Louças e Metais,86941,"LAVATÓRIO LOUÇA BRANCA COM COLUNA, 45 X 55CM OU EQUIVALENTE, PADRÃO MÉDIO, INCLUSO SIFÃO TIPO GARRAFA, VÁLVULA E ENGATE FLEXÍVEL DE 40CM EM METAL CROMADO, COM TORNEIRA CROMADA DE MESA, PADRÃO MÉDIO - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1206,0.1051,0.1019,0.0678,0.1144,0.0897,0.1211,0.1033,0.0895,0.0819,0.0993,0.0686,0.0963,0.1123,0.0937,0.0861,0.0892,0.103,0.1183,0.0822,0.096,0.1086,0.0754,0.1059,0.0881,0.1392,0.1017
Louças e Metais,86904,"LAVATÓRIO LOUÇA BRANCA SUSPENSO, 29,5 X 39CM OU EQUIVALENTE, PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1087,0.1052,0.1122,0.0944,0.1055,0.0962,0.118,0.1026,0.1032,0.1005,0.1022,0.0896,0.0976,0.0948,0.0943,0.0961,0.0943,0.1142,0.1238,0.0945,0.0929,0.1249,0.097,0.1149,0.1022,0.1384,0.1033
Louças e Metais,86943,"LAVATÓRIO LOUÇA BRANCA SUSPENSO, 29,5 X 39CM OU EQUIVALENTE, PADRÃO POPULAR, INCLUSO SIFÃO FLEXÍVEL EM PVC, VÁLVULA E ENGATE FLEXÍVEL 30CM EM PLÁSTICO E TORNEIRA CROMADA DE MESA, PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1407,0.1276,0.1164,0.0853,0.1302,0.1178,0.1367,0.1354,0.1239,0.107,0.1249,0.1042,0.1121,0.1375,0.1131,0.1171,0.1127,0.1503,0.1461,0.1241,0.1158,0.1464,0.0978,0.1262,0.1204,0.1669,0.1221
Louças e Metais,86942,"LAVATÓRIO LOUÇA BRANCA SUSPENSO, 29,5 X 39CM OU EQUIVALENTE, PADRÃO POPULAR, INCLUSO SIFÃO TIPO GARRAFA EM PVC, VÁLVULA E ENGATE FLEXÍVEL 30CM EM PLÁSTICO E TORNEIRA CROMADA DE MESA, PADRÃO POPULAR - FORNECIMENTO E INSTALAÇÃO. AF_01/2020",UN,0.1431,0.1302,0.1189,0.0872,0.1334,0.12,0.1392,0.1381,0.1268,0.109,0.1267,0.1062,0.113,0.1397,0.1152,0.1197,0.1151,0.1531,0.1476,0.1267,0.1182,0.1486,0.1,0.1291,0.1226,0.1684,0.1249
