codigo,descricao,Grupo,Classe
8192,HEMOTERAPIA - SANGRIA TERAPEUTICA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8206,TRATAMENTO - EXSANGUINEO TRANSFUSAO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8214,TRATAMENTO - TRANFUSAO FETAL INTRAUTERINA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8222,EXAME ANTIGENO  AUSTRALIA ( HBSAG ) POR UNIDADE DE SANGUE TOTAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8257,EXAME ANTIGENO AUSTRALIA ( HBSAG ) RIE OU EIE POR COMPONENTE HEMOTERAPICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8265,EXAME CHAGAS HA POR UNIDADE DE SANGUE TOTAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8273,EXAME CHAGAS HA POR COMPONENTE HEMOTERAPICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8281,EXAME CHAGAS IFI POR UNIDADE DE SANGUE TOTAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8290,EXAME CHAGAS IFI POR COMPONENTE HEMOTERAPICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8303,"EXAME CHAGAS IFI, HA E RFC - REACOES SOROLOGICAS POR UNIDADEDE SANGUE TOTAL",SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8311,"EXAME CHAGAS IFI,HA E RFC - REACOES SOROLOGICAS POR COMPONENTES HEMOTERAPICOS",SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8320,EXAME CHAGAS RFC ( MACHADO GUERREIRO ) POR UNIDADE DE SANGUETOTAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8338,EXAME CHAGAS RFC ( MACHADO GUERREIRO ) POR COMPONENTE HEMOTERAPICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8346,EXAME ELETROFORESE DE HEMOGLOBINA -  UNIDADE DE SANGUE TOTAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8354,EXAME ELETROFORESE DE HEMOGLOBINA -  COMPONENTE HEMOTERAPICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8362,EXAME DE TIPAGEM SANGUINEA ABO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8370,EXAME MALARIA - IFI POR UNIDADE DE SANGUE TOTAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8389,EXAME MALARIA - IFI POR COMPONENTE HEMOTERAPICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8397,PESQUISA DE ANTI-CORPOS SERICOS (IRREGULARES),SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8400,PESQUISA DE ANTI - HBC POR UNIDADE DE SANGUE TOTAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8419,EXAME PESQUISA DE ANTI - HBC POR COMPONENTE HEMOTERAPICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8427,PESQUISA DE ANTI - HIV - EIE POR UNIDADE DE SANGUE TOTAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8435,PESQUISA DE ANTI - HIV POR COMPONENTE HEMOTERAPICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8443,PROVA DE COMPATIBILIDADE PRE-TRANSFUSIONAL COMPLETA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8451,EXAME SIFILIS - FTA - ABS POR UNIDADE DE SANGUE TOTAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8460,EXAME SIFILIS - FTA - ABS POR COMPONENTE HEMOTERAPICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8478,EXAME SIFILIS - HA POR UNIDADE DE SANGUE TOTAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8486,EXAME SIFILIS - HA POR COMPONENTE HEMOTERAPICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8494,EXAME SIFILIS - VDRL POR UNIDADE DE SANGUE TOTAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8508,EXAME SIFILIS - VDRL POR COMPONENTE HEMOTERAPICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8516,EXAME SIFILIS - VDRL - HA E FTA - ABS POR UNIDADE DE  SANGUETOTAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8524,EXAME SIFILIS - VDRL - HA E FTA - ABS POR COMPONENTE HEMOTE-RAPICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8532,HEMOTERAPIA - TESTE DE COOMBS DIRETO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8540,HEMOTERAPIA - TESTE DE COOMBS INDIRETO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8559,HEMOTERAPIA - TRANSAMINASE PIRUVICA - TGP OU ALT POR UNIDADETOTAL DE SANGUE,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8575,TESTE CHAGAS E EIE POR UNIDADE DE SANGUE TOTAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8583,TESTE CHAGAS E EIE POR COMPONENTE HEMOTERAPICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8591,HEMOTERAPIA - PESQUISA DE ANTI - HCV POR UNIDADE  DE  SANGUETOTAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8605,HEMOTERAPIA - PESQUISA DE ANTI - HCV POR COMPONENTE HEMOTERAPICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8613,HEMOTERAPIA - PESQUISA DE ANTI - HTLV-I + HTLV-II ( DETERMI-NACAO CONJUNTA ) POR UNIDADE DE SANGUE TOTAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8621,HEMOTERAPIA - PESQUISA DE ANTI - HTLV-I POR COMPONENTE HEMO-TERAPICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8630,"TESTE TAXA DE DELEUCOTIZACAO, POR FILTRACAO, POR COMPONENTE",SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8648,TESTE BIOPSIA POR AGULHA DE MEDULA OSSEA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8923,PATOLOGIA CLINICA - BIOQUIMICA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8931,PATOLOGIA CLINICA - ESPERMA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8940,PATOLOGIA CLINICA - FEZES,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8958,PATOLOGIA CLINICA - HEMATOLOGIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8966,PATOLOGIA CLINICA - HORMONIO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8974,PATOLOGIA CLINICA - IMUNOLOGIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8982,PATOLOGIA CLINICA - LIQUIDO AMNIOTICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
8990,PATOLOGIA CLINICA - LIQUIDO SINOVIAL / DERRAMES,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9008,PATOLOGIA CLINICA - LIQUIDO CEFALORRAQUIANO ( LIQUOR ),SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9016,PATOLOGIA CLINICA - MICROBIOLOGIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9024,PATOLOGIA CLINICA - SUCO GASTRICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9032,PATOLOGIA CLINICA - TUBAGEM DUODENAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9040,EXAME URINA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9059,PATOLOGIA CLINICA - OCUPACIONAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9067,TISIOPNEUMOLOGIA - COMPLACENCIA PULMONAR,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9075,TISIOPNEUMOLOGIA - CURVA DE FLUXO - VOLUME - ESTUDOS DOS FLUXOS,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9083,TISIOPNEUMOLOGIA - DETERMINACAO DA MECANICA VENTILATORIA -  VENTILACAO VOLUNTARIA MAXIMA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9091,TISIOPNEUMOLOGIA - DETERMINACAO DAS PRESSOES RESPIRATORIAS  MAXIMAS,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9105,TISIOPNEUMOLOGIA - ESPIROGRAFIA COM DETERMINACAO DO VOLUME  RESIDUAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9113,TISIOPNEUMOLOGIA - ESPIROGRAFIA SIMPLES - CAPACIDADE VITAL  LENTA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9121,TISIOPNEUMOLOGIA - ESPIROMETRIA - VOLUMES EXPIRATORIOS FORCADOS,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9130,TISIOPNEUMOLOGIA - ESPIROMETRIA APOS BRONCODILATADOR,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9148,TISIOPNEUMOLOGIA - GASOMETRIA ARTERIAL APOS 02 A 100%,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9156,TISIOPNEUMOLOGIA - GASOMETRIA ARTERIAL EM EXERCICIO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9164,TISIOPNEUMOLOGIA - GASOMETRIA ARTERIAL DE REPOUSO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9172,TISIOPNEUMOLOGIA - MEDIDA DA DIFUSAO DO MONOXIDO DE CARBONO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9180,TISIOPNEUMOLOGIA - MEDIDA DE PICO DE FLUXO EXPIRATORIO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9199,TISIOPNEUMOLOGIA - MEDIDA SERIADA POR 3 SEMANAS DO PICO DE  FLUXO EXPIRATORIO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9202,TISIOPNEUMOLOGIA - NEBULIZACAO SIMPLES,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9210,TISIOPNEUMOLOGIA - NEBULIZACAO SIMPLES COM BRONCODILATADOR,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9229,TISIOPNEUMOLOGIA - NEBULIZACAO ULTRA - SONICA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9237,TISIOPNEUMOLOGIA - OXIMETRIA NAO INVASIVA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9245,"TISIOPNEUMOLOGIA - POLISSONOGRAFIA COM DETERMINACAO  DAS  VARIAVEIS VENTILATORIAS, OXIMETRIA E ECG",SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9253,TISIOPNEUMOLOGIA - PROVA VENTILATORIA COMPLETA COM  BRONCODILATADOR ( 6 + 3 + 7 + 8 + 2 ),SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9261,TISIOPNEUMOLOGIA - PROVA VENTILATORIA COMPLETA SEM  BRONCODILATADOR ( 6 + 3 + 7 + 2 ),SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9270,TISIOPNEUMOLOGIA - REGULACAO VENTILATORIA - 1 )  MEDIDA  DA VENTILACAO E DO PADRAO VENTILATORIO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9288,TISIOPNEUMOLOGIA - REGULACAO VENTILATORIA - 2 ) DETERMINACAODA PRESSAO DE OCLUSAO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9296,TISIOPNEUMOLOGIA - REGULACAO VENTILATORIA - 3 )  RESPOSTA A HIPOXIA E HIPERCAPNIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9300,TISIOPNEUMOLOGIA - RESISTENCIA DAS VIAS AEREAS,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9318,TISIOPNEUMOLOGIA - TESTE DE BRONCOPROVOCACAO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9326,"TISIOPNEUMOLOGIA - TESTE CARDIOPULMONAR DE EXERCICIO 1) ESTAGIO I MEDIDAS VENTILATORIAS, PA, FC, OXIMETRIA, DISPNEIA",SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9334,TISIOPNEUMOLOGIA - TESTE CARDIOPULMONAR DE EXERCICIO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9342,QUIMIOTERAPIA DO CANCER - TRATAMENTO EM PACIENTE INTERNADOS,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9350,QUIMIOTERAPIA DO CANCER - TRATAMENTO PACIENTE DE AMBULATORIO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9369,MEDICINA NUCLEAR - IN VIVO - CARDIOVASCULAR,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9377,MEDICINA NUCLEAR - IN VIVO - DIGESTIVO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9385,MEDICINA NUCLEAR - IN VIVO - ENDOCRINO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9393,MEDICINA NUCLEAR - IN VIVO - GENITURINARIO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9407,MEDICINA NUCLEAR - IN VIVO - HEMATOLOGICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9415,MEDICINA NUCLEAR - IN VIVO - MUSCULO ESQUELETICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9423,MEDICINA NUCLEAR - IN VIVO - NERVOSO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9431,MEDICINA NUCLEAR - IN VIVO - ONCOLOGIA / INFECTOLOGIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9440,MEDICINA NUCLEAR - IN VIVO - RESPIRATORIO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9458,MEDICINA NUCLEAR - IN VIVO - TRATAMENTO DE HIPERTIROIDISMO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9466,MEDICINA NUCLEAR - IN VIVO - TRATAMENTO DO CÂNCER DA TIREOI-DE,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9474,MEDICINA NUCLEAR - IN VIVO - TRATAMENTO DA POLICITEMIA VERA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9482,MEDICINA NUCLEAR - IN VIVO - TRATAMENTO DE METASTASE  OSSEA ( ESTRONCIO ),SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9490,MEDICINA NUCLEAR - IN VIVO - DACRIOCISTOGRAFIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9504,"MEDICINA NUCLEAR - IN VIVO - ESTUDO DO "" SHUNT "" DE LE VEEN",SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9512,MEDICINA  NUCLEAR -  IN VIVO - IMUNO CINTILOGRAFIA ( ANTICORPOS MONOCLONAIS ),SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9520,MEDICINA NUCLEAR - IN VIVO - CINTILOGRAFIA COM MIBG ( METAIODOBEZILGUANIDINA ),SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9539,MEDICINA NUCLEAR - IN VIVO - DENSIOMETRIA OSSEA DUO ENERGETICA ( SEGMENTO ),SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9547,MEDICINA NUCLEAR - IN VIVO - DENSIOMETRIA DUO  ENERGETICA   ( CORPO INTEIRO ),SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9555,MEDICINA NUCLEAR - IN VITRO - RADIOIMUNOENSAIO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9563,RADIODIAGNOSTICO - CRANIO E FACE,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9571,RADIODIAGNOSTICO - COLUNA VERTEBRAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9580,RADIODIAGNOSTICO - ESQUELETO TORACICO E MEMBROS SUPERIORES,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9598,RADIODIAGNOSTICO - BACIA E MEMBROS INFERIORES,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9601,RADIODIAGNOSTICO - ORGAOS INTERNOS DO TORAX,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9610,RADIODIAGNOSTICO - APARELHO DIGESTIVO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9628,RADIODIAGNOSTICO - APARELHO GENITURINARIO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9636,RADIODIAGNOSTICO - ABDOMEN SIMPLES - A. P.,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9644,RADIODIAGNOSTICO - ABDOMEN - A. P. - LAT OU LOCALIZADA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9652,RADIODIAGNOSTICO - ABDOMEN AGUDO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9660,RADIODIAGNOSTICO - PLANIGRAFIA DE OSSO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9679,RADIODIAGNOSTICO - MAMOGRAFIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9687,RADIODIAGNOSTICO - LOCALIZACAO TRIDIMENSIONAL DE CORPO ESTRANHO NO GLOBO OCULAR,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9733,RADIODIAGNOSTICO - XEROMAMOGRAFIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9750,RADIODIAGNOSTICO - DENSITOMETRIA OSSEA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9768,"RADIODIAGNOSTICO - ESQUELETO( INCIDENCIAS BASICAS DE CRANIO,COLUNA, BACIA E MEMBROS )",SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9776,RADIODIAGNOSTICO - BRONCOGRAFIA UNILATERAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9784,RADIODIAGNOSTICO - LARINGOGRAFIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9792,RADIODIAGNOSTICO - PNEUMOPERITONIO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9806,RADIODIAGNOSTICO - DUCTOGRAFIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9814,RADIODIAGNOSTICO - SIALOGRAFIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9822,RADIODIAGNOSTICO - HISTEROSSALPINGOGRAFIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9830,RADIODIAGNOSTICO - PNEUMOPELVIGRAFIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9849,RADIODIAGNOSTICO - ARTROGRAFIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9857,RADIODIAGNOSTICO - FLEBOGRAFIA INTRA - OSSEA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9865,RADIODIAGNOSTICO - FISTULOGRAFIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9873,RADIODIAGNOSTICO - COLANGIOGRAFIA TRANSCUTANEA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9881,RADIODIAGNOSTICO - COLANGIOGRAFIA RETROGRADA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
9890,RADIODIAGNOSTICO - DACRIOCISTOGRAFIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10057,MEDICINA NUCLEAR - IN VIVO - TRATAMENTO COM MIBG,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10065,MEDICINA NUCLEAR - IN VIVO - DENSITOMETRIA OSSEA DUO ENERGE TICO P/ COLUNA LOMBAR E 1/3 PROXIMAL DO FEMUR OU SEGMENTOS,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10073,MEDICINA NUCLEAR - IN VIVO - DENSITOMETRIA OSSEA PROTESE  FEMUR,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10081,MEDICINA NUCLEAR - IN VIVO - MORFOMETRIA DIGITAL /  COLUNA  LOMBAR,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10090,MEDICINA NUCLEAR - IN VIVO - MORFOMETRIA DIGITAL / FUMUR PROXIMAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10189,EXAME ULTRA - SONOGRAFICO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10227,RADIODIAGNOSTICO - NEURO - RADIOLOGIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10235,RADIODIAGNOSTICO - ANGIOGRAFIA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10243,RADIODIAGNOSTICO - EMBOLIZACAO ARTERIAL DE HEMORRAGIA  DIGESTIVA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10251,RADIODIAGNOSTICO - EMBOLIZACAO / ESCLEROSE VARIZES  ESOFAGIANAS,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10260,RADIODIAGNOSTICO - QUIMIOTERAPIA INTRA - ARTERIAL REGIONAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10278,RADIODIAGNOSTICO - BIOPSIA PERCUTANEA ORIENTADA POR CT US OU RX,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10286,RADIODIAGNOSTICO - EMBOLIZACAO DE TUMOR APARELHO DIGESTIVO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10294,RADIODIAGNOSTICO - EMBOLIZACAO DE FISTULA OU MAL - FORMACAO A V,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10308,RADIODIAGNOSTICO - DRENAGEM DE COLECOES VISCERAIS OU  CAVITARIAS POR CATETERISMO PERCUTANEO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10316,RADIODIAGNOSTICO - DRENAGEM BILIAR PERCUTANEA EXTERNA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10324,RADIODIAGNOSTICO - DRENAGEM BILIAR PERCUTANEA INTERNA -   EXTERNA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10332,RADIODIAGNOSTICO - COLOCACAO DE PROTESE BILIAR,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10340,RADIODIAGNOSTICO - RETIRADA PERCUTANEA DE CALCULOS BILIARES RESIDUAIS,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10359,RADIODIAGNOSTICO - ESPLENECTOMIA POR EMBOLIZACAO PERCUTANEA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10367,RADIODIAGNOSTICO - TRATAMENTO ISQUEMIA POR INF. INFRA - ARTERIAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10375,RADIODIAGNOSTICO - TRATAMENTO ISQUEMIA OU SANGRAMENTO   GENITAL POS EMBOLIZACAO ARTERIAL REGIONAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10383,"RADIODIAGNOSTICO - EMBOLIZACAO DE TUMORES DOS RINS, SUPRA - RENAIS OU BEXIGA",SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10391,RADIODIAGNOSTICO - QUIMIOTERAPIA ARTERIAL REGIONAL POR  CATETERISMO PERCUTANEO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10405,RADIODIAGNOSTICO - PIELOGRAFIA ANTEROGRADA PERCUTANEA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10413,RADIODIAGNOSTICO - NEFROSTOMIA PERCUTANEA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10421,RADIODIAGNOSTICO - COLOCACAO PERCUTANEA PROTESE PIELO - VESICAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10430,RADIODIAGNOSTICO - NEFRECTOMIA POR EMBOLIZACAO PERCUTANEA BILATERAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10464,RADIODIAGNOSTICO - TRATAMENTO DA VARICOCELE POR EMBOLIZACAO OU ESCLEROSE PERCUTANEA,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10472,RADIODIAGNOSTICO - PUNCAO DE CISTO RENAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10480,RADIODIAGNOSTICO - DRENAGEM DE COLECOES NO APARELHO URO - GENITAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10499,RADIODIAGNOSTICO - RETIRADA PERCUTANEA DE CALCULOS,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10502,RADIODIAGNOSTICO - ANGIOPLASTIA TRANSLUMINAL,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10510,RADIODIAGNOSTICO - RETIRADA PERCUTANEA DE CORPO ESTRANHO,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10529,RADIODIAGNOSTICO - INFUSAO SELETIVA INTRA - MUSCULAR DE ENZIMAS TROMBOLITICAS,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
10537,RADIODIAGNOSTICO - EMBOLIZACAO PERCUTANEA DE FISTULAS E MAL - FORMACOES ARTERIOVENOSAS PERIFERICAS,SERVI¿S DE SA¿E HUMANA,SERVIÇOS HOSPITALARES
